* Block Type = 96-Well 0.2-mL Block
* Calibration Background is expired  = No
* Calibration Background performed on = 05-13-2022
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 01-25-2022
* Calibration Pure Dye CY5 is expired = No
* Calibration Pure Dye CY5 performed on = 01-25-2022
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 01-25-2022
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 01-25-2022
* Calibration Pure Dye MUSTANG PURPLE is expired = No
* Calibration Pure Dye MUSTANG PURPLE performed on = 01-25-2022
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 01-25-2022
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 01-25-2022
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 01-25-2022
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 01-25-2022
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 01-25-2022
* Calibration ROI is expired  = No
* Calibration ROI performed on = 01-25-2022
* Calibration Uniformity is expired  = No
* Calibration Uniformity performed on = 01-25-2022
* Chemistry = OTHER
* Date Created = 2023-03-02 18:19:31 PM CET
* Experiment Barcode = NA
* Experiment Comment = NA
* Experiment File Name = D:\Synology\CL_Synology\Medulloblastoma\Genotyping\Genotyping\IDT\Genotyping_V146_IDT_qPCR-new_09Feb23\2023-02-09_Genotyping_v146.eds
* Experiment Name = EpiGe_TEMPLATE_QS5_V2
* Experiment Run End Time = 2023-02-09 11:09:13 AM CET
* Experiment Type = Genotyping
* Instrument Name =       272526216
* Instrument Serial Number = 272526216
* Instrument Type = QuantStudio™ 5 System
* Passive Reference = ROX
* Post-read Stage/Step = Stage 3, Step 1
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step3
* User Name = NA

[Sample Setup]
Well	Well Position	Sample Name	Sample Color	SNP Assay Name	SNP Assay Color	Task	Allele1 Name	Allele1 Color	Allele1 Reporter	Allele1 Quencher	Allele2 Name	Allele2 Color	Allele2 Reporter	Allele2 Quencher	Comments
2	      A2	20	139,314.125	87,549.805	90,844.047	42,923.785	23,896.453	27,489.768	72,579.125	12,385.061	-600.964	-1,621.548
3	      A3	20	149,924.844	94,351.180	94,609.852	45,748.523	25,225.387	28,607.887	76,394.914	13,624.330	-1,887.822	-746.044
4	      A4	20	124,915.875	78,170.023	76,753.656	37,857.840	20,377.682	22,977.334	60,444.328	10,487.575	-1,800.270	-1,013.865
5	      A5	20	154,396.125	95,983.273	93,921.227	46,068.418	25,997.781	28,787.961	76,246.320	13,736.117	-7,704.581	-1,542.156
6	      A6	20	158,853.594	97,008.953	95,212.680	46,514.262	25,581.031	29,101.838	76,933.367	13,978.870	-1,762.031	-1,547.501
7	      A7	20	-2,120.176	-673.735	28.444	-120.891	-441.248	-914.409	-1,282.319	162.886	-1,062.705	-2,009.121
8	      A8	20	4,052.413	1,836.781	690.855	294.033	80.648	549.643	323.050	646.829	-150.327	-511.911
9	      A9	20	5,889.325	3,372.484	1,297.541	900.539	531.813	741.570	510.659	457.089	687.666	-982.562
10	      A10	20	1,786.906	1,274.444	653.727	-45.240	-286.950	793.722	180.954	-693.523	-6,423.952	-1,096.715
11	      A11	20	-212.862	-1,900.036	369.389	501.448	44.058	645.638	841.248	1,000.585	3,550.082	648.556
12	      A12	20	5,876.251	925.412	705.135	762.047	1,025.515	717.384	807.106	493.421	705.833	-37.410
13	      B1	20	151,419.234	95,850.320	96,640.109	46,634.773	26,216.711	29,286.514	76,823.992	13,011.172	124.749	-1,958.804
14	      B2	20	150,430.781	93,819.031	94,939.750	45,985.551	25,816.475	28,191.117	73,246.906	13,230.533	-2,004.316	-88.503
15	      B3	20	149,284.984	91,769.953	91,847.758	44,107.004	24,676.062	27,587.201	74,204.008	12,647.430	-2,360.113	-735.628
16	      B4	20	132,053.547	81,800.922	79,911.766	38,805.547	22,046.277	24,595.986	64,382.047	11,094.667	-1,815.190	-287.626
17	      B5	20	150,292.156	92,328.188	88,603.203	43,715.062	24,863.734	27,343.037	71,402.133	11,910.854	-1,385.423	-2,487.745
18	      B6	20	137,278.156	83,883.078	81,099.391	40,331.883	22,152.324	25,238.377	65,889.812	10,847.967	-1,948.010	-1,283.439
19	      B7	20	2,908.540	-234.984	199.295	-150.796	-175.053	743.699	819.874	-229.429	350.265	-575.303
20	      B8	20	1,224.218	-22.183	473.262	407.989	405.096	695.820	917.974	-735.717	192.156	-842.126
21	      B9	20	2,038.477	-293.327	546.566	926.032	446.459	740.661	1,204.906	-179.519	664.764	-414.844
22	      B10	20	3,071.993	-533.395	303.700	238.942	286.043	810.135	846.307	134.525	567.478	820.784
23	      B11	20	1,042.821	-149.367	420.081	-5.095	395.415	147.182	408.160	257.871	1,533.420	-629.479
24	      B12	20	5,941.365	806.906	845.405	985.586	324.871	951.517	1,084.581	905.426	5,914.675	1,718.634
25	      C1	20	150,421.250	95,584.070	97,376.961	46,971.527	25,140.984	28,021.744	75,833.320	13,529.663	-1,562.569	-700.523
26	      C2	20	153,875.625	95,259.273	96,618.859	46,527.762	24,932.385	28,382.535	75,599.820	12,844.987	137.206	-647.860
27	      C3	20	155,780.688	97,751.781	95,266.641	46,311.648	24,047.898	27,974.398	75,270.688	13,025.524	-1,244.254	-703.647
28	      C4	20	135,210.766	84,239.578	81,076.711	39,954.961	20,834.148	23,801.758	62,822.809	11,211.973	-1,816.285	-1,617.483
29	      C5	20	142,033.656	88,243.219	83,717.469	41,402.488	21,080.379	25,019.422	66,468.820	11,912.728	-1,489.269	-1,936.511
30	      C6	20	151,192.328	93,523.031	88,513.312	43,382.414	21,829.838	25,502.697	69,343.359	10,970.508	-1,727.859	-1,957.545
31	      C7	20	44.446	-653.659	540.545	111.104	-205.952	-541.071	252.529	-12.491	-717.812	-1,315.822
32	      C8	20	22.594	-776.622	210.894	-170.147	83.804	-126.448	-641.028	183.292	-1,685.256	-1,607.029
33	      C9	20	-12,867.920	-11,049.461	-1,000.926	-1,095.878	-1,087.010	-969.464	-705.068	-572.172	-1,041.522	-1,128.940
34	      C10	20	-64.317	-1,384.609	306.529	361.870	624.115	-27.172	180.515	53.020	219.152	-476.397
35	      C11	20	68.005	616.974	699.863	416.446	193.703	689.063	512.374	-418.297	3,345.318	341.778
36	      C12	20	2,768.391	1,612.829	627.283	1,264.420	1,019.008	1,115.852	2,543.144	1,178.004	7,792.340	2,578.937
37	      D1	20	152,821.484	95,450.703	97,639.055	46,720.824	25,028.072	28,152.633	75,365.344	13,598.172	249.295	-963.874
38	      D2	20	146,408.641	91,804.586	91,838.031	44,071.297	23,504.893	26,355.781	71,407.031	12,727.369	-658.022	-173.054
39	      D3	20	158,066.000	98,504.562	95,782.438	46,936.359	24,697.629	28,711.816	76,058.570	12,765.614	-2,014.128	-560.067
40	      D4	20	131,907.750	81,817.828	77,953.906	38,968.379	19,961.273	22,926.342	61,656.746	10,497.095	-2,405.788	-957.400
41	      D5	20	139,314.859	85,952.492	82,277.852	40,905.609	20,947.955	24,302.617	64,774.027	11,186.788	-1,807.076	-439.449
42	      D6	20	144,235.109	89,163.836	83,550.898	42,073.695	21,968.178	25,447.910	66,785.562	11,641.139	-1,030.157	-184.647
43	      D7	20	670.364	-468.039	668.281	165.093	-244.902	317.549	410.318	-194.828	-528.018	-968.589
44	      D8	20	1,329.476	-551.444	479.904	125.980	-123.928	-177.306	-345.759	-106.909	-1,050.101	-863.935
45	      D9	20	303.982	-65.278	93.447	225.039	22.435	-5.300	-51.656	-425.670	150.853	-244.739
46	      D10	20	2,363.556	1,242.700	928.143	521.593	-81.543	786.615	505.721	347.681	2,032.095	1,164.757
47	      D11	20	2,484.125	1,773.741	813.227	330.956	206.931	743.767	1,322.101	747.210	3,664.339	1,715.635
48	      D12	20	2,998.677	347.751	403.489	906.629	16.029	609.038	1,801.453	1,565.238	7,067.412	1,798.343
49	      E1	20	152,405.047	103,711.328	111,624.969	52,385.766	29,137.227	30,604.064	78,324.305	13,296.716	-1,080.227	-548.325
50	      E2	20	212,468.438	264,669.938	412,651.812	185,713.422	88,717.383	59,681.898	72,574.000	12,226.814	-1,083.953	-581.889
51	      E3	20	221,428.672	278,506.406	430,276.031	194,566.625	89,229.703	60,555.559	76,238.492	13,036.648	-1,543.916	-710.758
52	      E4	20	181,031.297	240,014.594	373,751.719	169,221.766	74,704.734	51,073.066	64,567.234	11,264.322	-1,722.259	-1,176.964
53	      E5	20	198,675.719	157,645.578	185,430.125	86,749.281	40,889.922	35,382.059	68,343.117	12,473.405	-1,475.106	-690.247
54	      E6	20	214,187.469	225,599.281	318,907.844	146,690.156	63,663.953	46,795.707	70,129.719	12,477.179	-1,538.245	-1,057.547
55	      E7	20	166.294	-1,117.172	600.861	285.566	207.385	100.031	-333.575	250.028	-691.572	-664.433
56	      E8	20	4,195.473	2,066.864	411.387	263.711	-322.796	-25.661	457.711	-452.524	-566.325	-535.196
57	      E9	20	735.338	-329.697	-69.588	194.991	364.519	225.971	806.678	345.035	125.495	-408.747
58	      E10	20	38.829	-771.741	353.833	632.119	575.875	470.496	1,119.223	532.438	2,855.981	518.086
59	      E11	20	1,537.879	379.476	299.331	427.404	797.884	823.795	1,672.113	853.801	4,344.254	539.445
60	      E12	20	3,534.659	697.446	894.492	810.877	584.260	1,309.341	2,775.654	1,006.420	6,028.415	1,170.306
61	      F1	20	153,786.641	104,309.641	112,583.984	52,818.227	29,801.414	31,438.625	76,493.742	14,547.922	-682.721	-989.728
62	      F2	20	217,796.109	273,773.594	431,150.844	192,876.828	94,516.367	62,799.770	74,113.711	13,061.328	-431.390	483.832
63	      F3	20	209,719.750	263,991.375	409,943.219	185,136.797	86,407.102	58,938.285	72,064.031	12,826.980	-762.267	-1,023.520
64	      F4	20	173,375.406	230,161.828	361,543.500	164,000.609	72,898.227	50,025.570	62,472.152	10,819.260	-659.022	-148.996
65	      F5	20	209,308.422	173,656.953	212,157.078	99,092.125	46,825.090	39,621.703	75,138.602	13,008.084	-1,491.967	-142.819
66	      F6	20	205,216.094	218,775.219	311,396.094	142,543.969	62,279.719	45,757.758	67,641.484	12,322.624	-1,422.152	-726.516
67	      F7	20	1,086.020	311.355	964.310	426.441	638.353	329.038	-445.572	-396.774	-926.643	-225.426
68	      F8	20	588.549	731.211	504.203	577.401	395.009	92.002	-508.325	-57.399	-392.342	187.258
69	      F9	20	1,178.589	-381.768	386.796	-7.885	113.254	231.896	-492.881	343.169	764.667	-25.450
70	      F10	20	4,962.210	2,737.933	773.273	501.218	260.844	840.640	1,120.911	666.234	2,715.867	1,239.863
71	      F11	20	1,615.287	1,244.090	795.015	341.656	552.119	916.143	1,015.771	614.941	5,205.870	1,394.657
72	      F12	20	2,420.759	2,113.520	623.644	449.553	351.866	1,589.780	1,383.264	644.800	5,553.618	1,606.004
73	      G1	20	969,046.500	447,247.344	248,926.031	103,427.547	35,161.070	35,788.238	87,600.641	15,459.622	-324.780	-1,175.962
74	      G2	20	843,883.312	395,248.656	225,373.969	97,133.352	34,236.047	33,716.309	74,946.422	13,447.875	-839.614	-1,220.900
75	      G3	20	842,018.938	384,311.219	203,011.375	88,370.211	31,786.449	31,546.039	73,495.969	12,982.223	-134.751	-937.480
76	      G4	20	880,350.812	417,519.438	239,714.719	105,441.961	38,401.621	34,212.840	70,760.883	12,240.111	-688.703	-1,033.800
77	      G5	20	273,477.250	154,684.031	128,386.164	60,754.188	30,191.160	30,779.100	75,582.625	13,930.972	-1,732.036	-1,324.079
78	      G6	20	911,502.812	472,155.500	324,821.469	143,673.734	53,523.012	41,925.637	70,450.234	12,264.356	-855.957	-1,248.516
79	      G7	20	886.363	-700.750	831.261	-3.285	303.275	240.151	568.442	22.609	716.299	-298.180
80	      G8	20	2,466.396	-120.281	756.084	272.396	525.380	427.301	613.356	725.285	1,906.514	-22.033
81	      G9	20	2,284.785	-1,000.474	457.012	372.940	123.342	390.528	1,032.307	468.459	679.800	64.305
82	      G10	20	2,057.315	414.464	294.133	609.053	93.405	127.356	468.570	-617.403	74.758	52.696
83	      G11	20	669.641	-1,160.582	311.926	869.956	-9.883	521.409	722.571	841.395	3,818.282	-32.505
84	      G12	20	1,277.156	-400.784	107.397	320.823	351.099	969.541	731.243	-1.252	2,980.479	-128.778
85	      H1	20	1,131,157.875	524,407.812	302,262.656	123,035.156	40,713.617	40,778.477	99,139.289	17,711.105	955.701	493.368
86	      H2	20	887,294.125	416,202.438	248,251.438	103,870.336	36,791.398	33,895.348	76,750.586	14,009.994	-1,397.130	-458.306
87	      H3	20	967,323.312	446,513.094	246,776.250	106,737.859	38,272.234	37,586.195	88,288.305	15,187.983	-893.183	-492.117
88	      H4	20	976,897.438	464,961.969	273,017.719	118,503.750	43,629.930	37,994.016	80,054.500	13,742.662	-5,233.502	-26.795
89	      H5	20	280,369.875	159,232.625	135,277.172	64,094.836	32,340.545	32,915.168	79,896.172	13,773.393	-3,147.931	40.680
90	      H6	20	1,006,699.188	527,985.125	380,493.219	168,054.000	64,433.922	48,855.465	82,077.031	14,462.993	-522.885	-1,154.159
91	      H7	20	1,329.023	1,303.257	664.384	498.340	574.847	27.213	-46.417	134.529	255.736	-879.321
92	      H8	20	1,122.962	-339.325	22.801	437.529	296.772	34.713	766.840	441.304	1,165.952	138.438
93	      H9	20	1,545.985	-89.349	135.954	483.520	823.421	274.015	303.285	204.110	229.407	34.036
94	      H10	20	3,336.373	1,283.379	-556.338	282.863	448.310	458.786	1,130.262	600.657	1,985.938	-215.045
95	      H11	20	305.140	-1,917.955	-62.433	27.201	-170.981	118.559	902.775	532.232	4,178.921	1,090.549
96	      H12	20	2,210.877	331.228	70.175	544.867	130.769	653.561	817.056	1,066.649	3,733.044	98.609
1	      A1	21	154,016.891	98,899.750	101,075.852	46,866.391	27,316.436	30,258.381	78,647.188	14,012.573	-2,770.014	-3,365.325
2	      A2	21	139,323.828	87,860.711	90,943.141	42,890.184	24,028.389	27,749.195	72,740.492	12,517.436	-1,041.207	-1,404.442
3	      A3	21	150,695.828	95,497.977	94,820.102	45,799.770	25,452.328	28,793.080	75,953.172	13,749.206	-1,626.801	-640.873
4	      A4	21	125,658.102	77,338.062	77,145.930	37,924.633	20,953.646	22,736.902	60,145.430	10,545.615	-1,555.738	-632.915
5	      A5	21	154,469.219	95,342.156	94,418.305	45,951.180	25,901.748	28,806.514	76,252.398	13,359.743	-7,797.779	-1,176.167
6	      A6	21	158,350.672	97,392.492	94,905.719	46,775.637	26,078.145	28,945.102	76,691.828	13,902.319	-1,849.178	-1,261.831
7	      A7	21	-1,998.194	-1,616.246	-342.820	-56.784	-371.819	-1,038.463	-1,871.215	484.083	-1,277.842	-1,580.213
8	      A8	21	4,627.528	1,896.376	508.103	-49.940	28.184	716.420	720.632	392.897	236.153	-538.093
9	      A9	21	5,623.624	3,272.094	1,376.675	947.326	323.944	756.253	466.851	132.529	681.623	-618.103
10	      A10	21	2,125.746	624.031	267.081	-51.183	0.739	536.491	170.666	-784.255	-5,956.271	-981.332
11	      A11	21	-539.061	-1,914.426	858.383	679.235	82.878	825.552	764.228	936.583	3,776.087	418.697
12	      A12	21	6,501.907	2,164.917	901.950	788.048	535.913	671.452	550.987	273.512	1,093.946	-235.822
13	      B1	21	150,488.141	95,915.195	97,524.172	46,407.270	26,236.609	29,261.504	77,407.438	12,903.325	278.908	-1,563.256
14	      B2	21	150,232.812	94,877.305	95,104.188	45,876.852	26,077.033	28,260.023	73,714.000	13,486.435	-1,732.180	-87.643
15	      B3	21	149,159.078	93,060.555	92,297.828	44,345.500	24,918.793	27,345.256	74,316.625	12,682.356	-2,877.539	-837.402
16	      B4	21	132,310.234	82,685.688	80,257.750	39,088.027	22,030.441	24,370.000	64,557.730	11,175.937	-1,789.287	77.434
17	      B5	21	150,547.656	93,049.672	88,205.320	44,247.691	24,679.562	26,978.260	72,088.711	12,048.527	-1,430.604	-2,452.814
18	      B6	21	136,600.859	84,029.422	81,435.305	40,546.133	22,035.496	24,872.816	65,479.129	10,924.320	-1,784.158	-935.230
19	      B7	21	2,953.598	-660.707	489.217	-71.619	-159.486	730.190	1,242.233	-126.661	505.336	-602.305
20	      B8	21	1,185.135	-610.125	527.488	537.225	593.920	489.862	590.643	-630.751	246.485	-576.678
21	      B9	21	1,697.975	372.017	612.800	1,128.814	155.008	849.376	1,230.755	-309.197	274.524	74.546
22	      B10	21	2,896.069	-674.718	309.806	658.208	243.886	546.654	871.449	-93.218	751.406	1,278.700
23	      B11	21	1,266.383	682.627	517.084	-12.069	685.288	200.407	886.747	160.313	1,379.159	-598.310
24	      B12	21	6,375.552	1,011.214	990.763	1,241.182	164.756	1,201.947	1,446.065	795.417	5,920.366	1,842.289
25	      C1	21	150,418.703	94,617.477	97,741.000	46,551.941	25,168.953	27,946.582	76,040.828	13,476.549	-1,322.919	-529.613
26	      C2	21	154,462.109	95,501.500	96,641.586	46,917.395	25,042.654	28,216.703	75,644.891	12,986.776	-49.646	-519.043
27	      C3	21	156,168.828	97,981.914	95,798.742	46,428.668	24,461.551	27,806.486	75,174.523	13,063.602	-1,035.028	-770.335
28	      C4	21	135,157.125	85,141.359	81,243.438	39,585.340	20,927.602	23,773.830	62,996.914	11,124.797	-1,979.139	-1,422.246
29	      C5	21	141,775.625	88,485.234	83,880.617	41,271.117	21,400.332	24,931.922	66,587.250	11,814.232	-1,433.685	-1,934.796
30	      C6	21	150,941.531	94,179.766	88,970.070	43,293.969	22,173.945	25,327.580	69,262.023	11,150.222	-1,157.975	-1,687.683
31	      C7	21	591.857	-994.355	477.775	31.744	-88.115	-495.723	-105.018	-160.932	-518.485	-1,314.230
32	      C8	21	-118.766	-1,090.462	-0.437	61.496	-15.404	-399.335	-969.782	14.093	-1,336.945	-1,459.159
33	      C9	21	-12,767.173	-10,623.352	-1,060.496	-1,370.592	-1,223.990	-1,102.306	-869.657	-684.340	-729.985	-1,206.067
34	      C10	21	568.739	-1,482.526	515.672	-89.255	683.173	-183.143	-197.997	-89.167	359.825	-522.887
35	      C11	21	-500.970	398.062	876.114	165.718	89.201	744.439	420.304	-274.801	3,264.924	252.464
36	      C12	21	4,149.797	441.640	493.674	1,167.862	1,023.078	1,086.323	2,508.120	1,243.454	8,077.249	2,527.383
37	      D1	21	152,106.422	95,145.523	97,398.180	45,976.637	25,089.951	28,220.705	75,588.094	13,284.919	-109.251	-1,035.659
38	      D2	21	146,656.750	91,407.641	91,751.391	44,021.492	23,574.830	26,320.836	71,503.938	12,395.799	-775.212	161.356
39	      D3	21	157,863.906	98,397.086	95,559.250	46,657.430	24,782.096	28,618.693	76,179.555	12,542.475	-2,276.646	-584.321
40	      D4	21	132,049.875	82,155.359	77,835.633	38,789.320	19,848.072	22,900.568	61,892.820	10,285.900	-2,498.793	-1,177.204
41	      D5	21	139,659.469	85,957.812	82,203.859	40,897.719	21,121.482	24,282.666	64,657.941	11,059.192	-1,556.820	-160.487
42	      D6	21	144,417.406	89,338.734	83,474.195	42,083.797	22,223.211	25,624.410	67,206.422	11,679.443	-1,246.992	-9.152
43	      D7	21	697.786	-577.972	419.643	-137.077	-388.305	339.802	702.255	-243.520	-609.165	-1,206.552
44	      D8	21	883.823	-1,025.867	325.469	53.769	208.780	-77.755	-604.082	-166.790	-1,245.990	-985.441
45	      D9	21	465.315	146.342	256.285	84.864	251.432	-76.832	-221.820	-372.058	-44.228	-145.451
46	      D10	21	2,983.987	1,365.077	931.665	522.913	-114.206	694.576	646.731	273.521	1,801.740	1,120.449
47	      D11	21	2,685.510	1,716.885	538.543	580.973	444.438	734.619	1,435.589	234.060	3,699.089	1,667.067
48	      D12	21	2,876.716	256.659	968.643	439.996	199.275	874.871	1,967.851	1,043.089	6,871.532	1,733.787
49	      E1	21	152,726.969	108,965.867	124,490.578	57,970.281	31,683.078	31,861.689	78,244.016	13,360.175	-1,887.993	-755.841
50	      E2	21	220,324.875	268,294.656	413,652.406	186,127.281	88,374.484	59,601.629	72,468.945	12,288.470	-1,226.532	-773.922
51	      E3	21	226,100.516	280,152.938	430,946.844	194,537.203	88,689.961	60,482.020	76,131.172	13,199.687	-1,638.540	-674.778
52	      E4	21	182,779.172	241,475.625	374,219.562	169,349.750	74,463.477	50,938.551	64,585.430	11,256.091	-1,674.767	-1,316.479
53	      E5	21	207,122.344	169,923.406	206,303.219	95,955.023	44,185.070	37,173.207	68,626.242	12,456.103	-1,421.677	-272.270
54	      E6	21	239,452.703	257,058.734	365,745.219	166,696.891	71,351.641	50,617.621	70,391.125	12,524.717	-1,934.522	-1,188.923
55	      E7	21	-397.426	-898.964	647.830	280.624	305.661	40.489	-352.782	127.397	-750.763	-683.366
56	      E8	21	3,906.996	2,245.313	554.167	427.507	-306.149	120.989	602.811	-671.726	-409.187	-574.810
57	      E9	21	369.321	-624.121	573.599	-202.138	421.667	223.641	572.169	149.303	3.656	-550.502
58	      E10	21	104.264	-1,323.604	446.541	837.820	910.170	533.598	876.853	380.633	2,307.254	308.616
59	      E11	21	1,389.850	-32.616	636.266	557.232	886.200	826.260	1,586.793	727.865	3,999.271	612.452
60	      E12	21	3,506.959	1,352.289	1,105.940	957.362	567.273	1,276.717	2,563.859	697.766	5,930.875	892.622
61	      F1	21	153,818.438	110,358.148	124,443.164	58,189.062	32,065.717	32,597.789	76,743.367	13,987.260	-474.040	-1,130.366
62	      F2	21	226,072.188	275,778.438	430,744.094	193,001.578	94,063.172	62,543.496	74,448.516	12,938.911	-950.130	451.937
63	      F3	21	214,346.219	265,592.625	410,420.188	185,165.734	86,193.727	58,651.461	72,393.375	12,737.143	-847.905	-843.325
64	      F4	21	175,872.625	230,237.281	361,447.094	163,667.969	72,605.180	49,903.789	62,816.883	10,713.032	-546.758	-241.057
65	      F5	21	218,847.266	188,400.500	236,442.047	109,211.172	50,969.270	41,647.199	75,309.711	13,048.876	-1,369.399	-190.404
66	      F6	21	229,199.719	249,596.766	356,358.469	162,227.891	69,704.844	49,541.484	68,172.422	12,414.477	-1,404.715	-543.036
67	      F7	21	968.087	753.949	585.486	387.792	479.140	536.825	-87.662	-120.249	-990.741	-615.720
68	      F8	21	896.921	351.636	435.954	402.793	330.836	39.875	-713.861	13.844	-452.604	171.463
69	      F9	21	648.062	142.821	331.525	-48.275	29.663	-17.793	-380.079	92.927	591.911	-73.394
70	      F10	21	5,142.475	1,855.837	665.143	545.443	459.604	673.453	1,134.242	527.937	2,484.018	1,043.866
71	      F11	21	2,221.853	635.275	291.409	479.049	562.467	931.302	1,150.109	613.852	4,947.122	1,470.057
72	      F12	21	2,532.690	1,051.974	507.634	-119.908	410.822	1,795.636	1,378.501	427.174	5,659.622	1,518.727
73	      G1	21	995,612.000	460,995.656	257,634.922	106,982.922	35,997.980	36,317.406	88,078.594	15,060.708	-545.823	-449.834
74	      G2	21	861,198.875	405,255.156	232,731.906	99,945.172	35,893.262	34,565.543	75,087.586	13,290.211	-1,155.312	-969.491
75	      G3	21	866,763.938	395,778.156	209,248.547	91,116.000	32,584.082	31,658.156	73,077.211	12,843.032	-344.257	-752.583
76	      G4	21	881,346.062	423,107.500	250,095.672	109,798.492	40,304.801	34,879.562	70,790.469	11,896.392	-724.058	-683.985
77	      G5	21	296,498.000	165,772.094	135,245.875	63,565.512	31,264.016	31,024.217	75,266.812	13,417.171	-2,149.965	-1,030.702
78	      G6	21	913,607.500	481,202.000	343,344.531	151,633.094	56,953.160	43,509.855	70,302.469	12,192.223	-1,260.868	-1,079.576
79	      G7	21	961.455	-1,079.795	901.726	-139.336	375.889	-2.986	379.609	80.804	474.951	-535.692
80	      G8	21	2,443.178	94.569	477.863	352.346	536.220	499.539	283.873	816.623	1,669.959	128.167
81	      G9	21	2,680.975	-1,536.349	495.503	383.296	221.812	414.024	844.168	334.422	415.628	424.205
82	      G10	21	1,776.763	-22.505	-2.176	189.077	232.092	25.005	179.096	-871.480	-160.542	422.676
83	      G11	21	458.954	-1,239.453	257.619	718.765	7.544	421.807	779.656	807.384	3,181.111	92.780
84	      G12	21	1,355.892	-545.132	92.039	467.030	203.789	822.573	812.818	-11.051	2,783.580	-34.800
85	      H1	21	1,148,197.625	535,394.625	310,463.062	126,016.625	41,779.039	41,227.078	99,071.297	17,066.879	582.923	504.634
86	      H2	21	903,678.562	425,505.875	255,926.312	106,701.016	37,473.602	34,586.176	76,886.273	14,189.351	-1,473.451	-900.882
87	      H3	21	1,001,087.750	462,891.500	255,092.109	109,644.258	39,134.082	38,122.762	88,664.289	15,615.424	-812.906	-562.447
88	      H4	21	978,562.750	470,732.938	284,103.312	123,577.344	45,516.504	39,274.418	80,106.047	13,995.125	-5,355.459	-153.979
89	      H5	21	302,799.594	170,288.953	142,571.812	67,006.312	32,676.104	33,480.633	80,374.609	13,715.565	-2,796.276	328.527
90	      H6	21	1,009,240.875	539,323.062	401,318.688	176,801.797	68,008.859	50,773.273	82,433.969	14,867.782	-674.378	-1,124.555
91	      H7	21	414.760	429.385	894.799	627.440	601.555	204.458	-103.597	184.080	514.180	-770.095
92	      H8	21	1,324.202	-867.739	143.306	384.180	319.912	-55.900	561.399	391.275	1,192.597	245.487
93	      H9	21	1,173.261	259.998	40.993	196.884	177.597	589.493	357.274	491.120	196.004	172.307
94	      H10	21	3,181.913	734.028	-227.141	369.747	300.009	336.034	1,233.560	544.709	1,596.939	-10.354
95	      H11	21	142.741	-1,479.062	-189.397	-11.797	109.337	-86.640	945.518	892.233	4,163.676	1,232.748
96	      H12	21	2,126.411	-81.594	437.030	543.428	384.799	514.978	1,029.183	1,367.843	3,428.478	465.507
1	      A1	22	154,455.969	100,188.773	101,259.062	47,059.770	26,926.090	30,325.697	79,125.977	14,030.346	-3,184.087	-3,456.589
2	      A2	22	139,755.562	87,743.703	91,250.477	42,815.031	23,582.990	27,281.049	72,272.992	12,418.665	-1,513.180	-1,878.078
3	      A3	22	150,070.547	96,385.539	95,357.438	45,690.512	25,669.127	28,696.408	76,110.617	13,633.484	-1,809.785	-602.464
4	      A4	22	125,128.359	77,572.000	77,167.375	37,282.926	20,264.291	22,860.014	60,401.152	10,297.837	-1,576.861	-1,031.514
5	      A5	22	154,473.391	96,199.898	94,227.906	46,451.535	26,052.777	28,736.215	75,901.344	13,065.122	-8,137.762	-1,410.536
6	      A6	22	159,224.812	98,151.117	95,190.219	46,958.047	25,830.666	28,856.914	76,574.812	13,797.511	-1,998.562	-1,674.999
7	      A7	22	-3,178.462	-1,138.563	19.470	19.012	-351.089	-824.099	-1,936.614	318.772	-1,231.987	-1,918.421
8	      A8	22	4,269.072	2,793.250	521.492	327.495	63.718	465.044	730.760	573.645	146.419	-822.485
9	      A9	22	5,264.799	2,732.783	1,561.464	990.839	351.114	416.798	-10.952	-1.639	782.970	-654.701
10	      A10	22	1,812.155	1,721.851	491.065	171.593	43.852	662.714	268.838	-874.113	-6,184.008	-1,038.778
11	      A11	22	-607.042	-1,735.784	336.837	748.893	491.774	530.256	1,027.141	939.563	3,739.663	458.997
12	      A12	22	5,561.151	1,658.561	407.928	572.196	1,137.797	518.338	381.781	272.359	984.514	-120.942
13	      B1	22	150,266.484	94,845.703	98,228.906	46,503.465	26,310.449	29,163.896	76,829.203	13,104.889	360.031	-1,307.840
14	      B2	22	150,676.953	95,471.969	95,495.344	46,177.523	26,042.840	28,403.672	73,546.172	13,713.241	-1,790.731	128.360
15	      B3	22	149,312.984	91,732.125	92,236.633	44,647.605	24,996.865	27,538.930	74,274.734	12,877.807	-2,561.390	-744.652
16	      B4	22	132,846.141	82,704.336	80,459.477	38,923.004	21,751.641	24,665.764	64,410.707	11,351.350	-1,622.359	-202.908
